parent_directory	object_type	name	size_in_bytes 
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distlib\__pycache__	file	version.cpython-311.pyc	34599
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distlib\__pycache__	file	wheel.cpython-311.pyc	60403
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distlib\__pycache__	file	__init__.cpython-311.pyc	1468
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro	file	distro.py	49330
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro	file	__init__.py	981
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro	file	__main__.py	64
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro	directory	__pycache__	59330
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro\__pycache__	file	distro.cpython-311.pyc	57754
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro\__pycache__	file	__init__.cpython-311.pyc	1221
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\distro\__pycache__	file	__main__.cpython-311.pyc	355
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	codec.py	3374
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	compat.py	321
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	core.py	12950
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	idnadata.py	44375
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	intranges.py	1881
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	package_data.py	21
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	uts46data.py	206539
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	file	__init__.py	849
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna	directory	__pycache__	232517
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	codec.cpython-311.pyc	5413
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	compat.cpython-311.pyc	1039
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	core.cpython-311.pyc	19474
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	idnadata.cpython-311.pyc	38998
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	intranges.cpython-311.pyc	3007
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	package_data.cpython-311.pyc	242
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	uts46data.cpython-311.pyc	163222
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\idna\__pycache__	file	__init__.cpython-311.pyc	1122
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack	file	exceptions.py	1081
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack	file	ext.py	6079
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack	file	fallback.py	34544
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack	file	__init__.py	1132
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack	directory	__pycache__	60865
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack\__pycache__	file	exceptions.cpython-311.pyc	2402
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack\__pycache__	file	ext.cpython-311.pyc	9187
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack\__pycache__	file	fallback.cpython-311.pyc	47175
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\msgpack\__pycache__	file	__init__.cpython-311.pyc	2101
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	markers.py	8487
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	requirements.py	4676
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	specifiers.py	30110
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	tags.py	15699
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	utils.py	4200
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	version.py	14665
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	_manylinux.py	11488
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	_musllinux.py	4378
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	_structures.py	1431
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	__about__.py	661
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	file	__init__.py	497
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging	directory	__pycache__	134814
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	markers.cpython-311.pyc	16549
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	requirements.cpython-311.pyc	7664
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	specifiers.cpython-311.pyc	34387
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	tags.cpython-311.pyc	21372
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	utils.cpython-311.pyc	6707
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	version.cpython-311.pyc	21899
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	_manylinux.cpython-311.pyc	13253
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	_musllinux.cpython-311.pyc	8021
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	_structures.cpython-311.pyc	3709
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	__about__.cpython-311.pyc	666
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\packaging\__pycache__	file	__init__.cpython-311.pyc	587
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pkg_resources	file	__init__.py	109364
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pkg_resources	directory	__pycache__	160167
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__	file	__init__.cpython-311.pyc	160167
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	android.py	7211
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	api.py	7132
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	macos.py	3678
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	unix.py	8809
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	version.py	160
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	windows.py	9573
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	__init__.py	20155
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	file	__main__.py	1476
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs	directory	__pycache__	75075
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	android.cpython-311.pyc	10486
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	api.cpython-311.pyc	10579
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	macos.cpython-311.pyc	6091
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	unix.cpython-311.pyc	13797
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	version.cpython-311.pyc	337
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	windows.cpython-311.pyc	13965
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	__init__.cpython-311.pyc	17520
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\platformdirs\__pycache__	file	__main__.cpython-311.pyc	2300
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	cmdline.py	23685
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	console.py	1697
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	filter.py	1938
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	formatter.py	4178
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	lexer.py	34618
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	modeline.py	986
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	plugin.py	2591
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	regexopt.py	3072
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	scanner.py	3092
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	sphinxext.py	6882
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	style.py	6257
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	token.py	6184
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	unistring.py	63223
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	util.py	10230
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	__init__.py	2983
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	file	__main__.py	353
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	directory	filters	80515
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	directory	formatters	309792
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	directory	lexers	262352
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	directory	styles	8404
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments	directory	__pycache__	181593
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\filters	file	__init__.py	40386
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\filters	directory	__pycache__	40129
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__	file	__init__.cpython-311.pyc	40129
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	bbcode.py	3314
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	groff.py	5094
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	html.py	35610
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	img.py	21938
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	irc.py	4981
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	latex.py	19351
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	other.py	5073
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	pangomarkup.py	2212
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	rtf.py	5014
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	svg.py	7335
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	terminal.py	4674
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	terminal256.py	11753
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	_mapping.py	4176
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	file	__init__.py	5424
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters	directory	__pycache__	173843
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	bbcode.cpython-311.pyc	4503
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	groff.cpython-311.pyc	7876
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	html.cpython-311.pyc	42665
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	img.cpython-311.pyc	28593
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	irc.cpython-311.pyc	6429
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	latex.cpython-311.pyc	21829
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	other.cpython-311.pyc	7657
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	pangomarkup.cpython-311.pyc	3201
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	rtf.cpython-311.pyc	6868
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\project_new\virtual\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__	file	svg.cpython-311.pyc	9688
